Name,Year,Team,Salary
김경원,1999,두산,"6,500"
최훈재,1999,두산,"6,200"
안경현,1999,두산,"5,700"
이광우,1999,두산,"5,500"
김태형,1999,두산,"5,100"
이경필,1999,두산,"4,800"
장원진,1999,두산,"4,700"
강길용,1999,두산,"4,500"
김종석,1999,두산,"4,200"
진갑용,1999,두산,"4,000"
김동주,1999,두산,"4,000"
이종민,1999,두산,"3,600"
차명주,1999,두산,"3,000"
한태균,1999,두산,"3,000"
전형도,1999,두산,"2,800"
최용호,1999,두산,"2,800"
추성건,1999,두산,"2,800"
이재만,1999,두산,"2,500"
이혜천,1999,두산,"2,300"
강혁,1999,두산,"2,000"
김영수,1999,두산,"2,000"
김정규,1999,두산,"2,000"
김유봉,1999,두산,"2,000"
한명윤,1999,두산,"2,000"
강규철,1999,두산,"1,900"
함석원,1999,두산,"1,900"
조은진,1999,두산,"1,800"
김도균,1999,두산,"1,800"
김성환,1999,두산,"1,800"
이경수,1999,두산,"1,800"
윤상무,1999,두산,"1,800"
송원국,1999,두산,"1,800"
김윤일,1999,두산,"1,700"
오세학,1999,두산,"1,500"
김봉수,1999,두산,"1,500"
유병목,1999,두산,"1,300"
김용수,1999,LG,"15,000"
김동수,1999,LG,"12,500"
김재현,1999,LG,"10,000"
유지현,1999,LG,"9,500"
송유석,1999,LG,"7,500"
최향남,1999,LG,"7,500"
김상호,1999,LG,"7,500"
최창호,1999,LG,"7,300"
심재학,1999,LG,"7,300"
손혁,1999,LG,"7,000"
서용빈,1999,LG,"6,800"
김기범,1999,LG,"6,400"
차명석,1999,LG,"6,000"
이병규,1999,LG,"6,000"
이종열,1999,LG,"5,700"
김태원,1999,LG,"5,300"
김선진,1999,LG,"5,300"
신국환,1999,LG,"5,000"
전승남,1999,LG,"4,500"
김종헌,1999,LG,"4,500"
안병원,1999,LG,"4,275"
정영규,1999,LG,"4,000"
허문회,1999,LG,"4,000"
박준태,1999,LG,"4,000"
김정민,1999,LG,"3,500"
유택현,1999,LG,"3,050"
박철홍,1999,LG,"3,000"
최동수,1999,LG,"3,000"
조인성,1999,LG,"3,000"
안상준,1999,LG,"2,800"
손지환,1999,LG,"2,700"
인현배,1999,LG,"2,600"
이준용,1999,LG,"2,500"
최승민,1999,LG,"2,500"
안재만,1999,LG,"2,400"
김민기,1999,LG,"2,400"
신영균,1999,LG,"2,300"
김혁섭,1999,LG,"2,300"
이우수,1999,LG,"2,300"
조현,1999,LG,"2,300"
박연수,1999,LG,"2,200"
김동호,1999,LG,"2,200"
신윤호,1999,LG,"2,200"
신상호,1999,LG,"2,200"
임노병,1999,LG,"2,000"
최형현,1999,LG,"1,900"
정현택,1999,LG,"1,800"
김경태,1999,LG,"1,800"
이정길,1999,LG,"1,800"
이동우,1999,LG,"1,700"
방동민,1999,LG,"1,500"
박노식,1999,LG,"1,500"
장문석,1999,LG,"1,500"
박정태,1999,롯데,"8,500"
주형광,1999,롯데,"8,100"
김응국,1999,롯데,"8,100"
마해영,1999,롯데,"7,600"
공필성,1999,롯데,"7,000"
김대익,1999,롯데,"5,700"
임수혁,1999,롯데,"5,700"
김민재,1999,롯데,"5,500"
염종석,1999,롯데,"5,500"
김태석,1999,롯데,"5,400"
강상수,1999,롯데,"5,400"
성준,1999,롯데,"5,000"
박지철,1999,롯데,"4,800"
문동환,1999,롯데,"4,400"
가득염,1999,롯데,"4,000"
강성우,1999,롯데,"4,000"
박성기,1999,롯데,"3,700"
유필선,1999,롯데,"3,000"
박석진,1999,롯데,"3,000"
최기문,1999,롯데,"2,900"
조경환,1999,롯데,"2,900"
손인호,1999,롯데,"2,600"
박보현,1999,롯데,"2,500"
이정훈,1999,롯데,"2,500"
김현민,1999,롯데,"2,200"
엄정대,1999,롯데,"2,200"
이지환,1999,롯데,"2,200"
조규철,1999,롯데,"2,200"
배정훈,1999,롯데,"2,000"
서한규,1999,롯데,"1,900"
김진수,1999,롯데,"1,900"
조유신,1999,롯데,"1,900"
손동일,1999,롯데,"1,900"
손민한,1999,롯데,"1,900"
임봉춘,1999,롯데,"1,800"
김상현,1999,롯데,"1,800"
임경완,1999,롯데,"1,700"
김정열,1999,롯데,"1,600"
정인석,1999,롯데,"1,600"
이동욱,1999,롯데,"1,600"
정진식,1999,롯데,"1,200"
김정호,1999,롯데,"1,200"
구대성,1999,한화,"10,500"
정민철,1999,한화,"10,500"
장종훈,1999,한화,"9,100"
한용덕,1999,한화,"8,300"
송진우,1999,한화,"8,100"
강석천,1999,한화,"7,300"
최익성,1999,한화,"5,500"
송지만,1999,한화,"5,500"
이상목,1999,한화,"4,800"
이상군,1999,한화,"4,500"
이영우,1999,한화,"4,000"
백재호,1999,한화,"3,800"
신재웅,1999,한화,"3,500"
김충민,1999,한화,"3,400"
임창식,1999,한화,"3,200"
홍원기,1999,한화,"3,100"
정경훈,1999,한화,"2,900"
임주택,1999,한화,"2,800"
조경택,1999,한화,"2,800"
허준,1999,한화,"2,700"
임수민,1999,한화,"2,400"
홍우태,1999,한화,"2,400"
김해님,1999,한화,"2,300"
박태순,1999,한화,"2,200"
전상열,1999,한화,"2,200"
강인권,1999,한화,"2,000"
조효상,1999,한화,"2,000"
이상열,1999,한화,"2,000"
오창선,1999,한화,"2,000"
심광호,1999,한화,"1,900"
권오영,1999,한화,"1,800"
신경현,1999,한화,"1,800"
김재현,1999,한화,"1,800"
김기성,1999,한화,"1,800"
최호원,1999,한화,"1,750"
김정윤,1999,한화,"1,700"
김승권,1999,한화,"1,700"
임광규,1999,한화,"1,700"
심재윤,1999,한화,"1,600"
이성갑,1999,한화,"1,500"
오주상,1999,한화,"1,450"
김도윤,1999,한화,"1,400"
이용섭,1999,한화,"1,200"
오규택,1999,한화,"1,000"
정명원,1999,현대,"15,400"
정민태,1999,현대,"15,200"
김경기,1999,현대,"10,500"
박경완,1999,현대,"10,500"
전준호,1999,현대,"10,000"
박재홍,1999,현대,"10,000"
조규제,1999,현대,"9,800"
이명수,1999,현대,"9,200"
이숭용,1999,현대,"8,500"
위재영,1999,현대,"8,000"
김인호,1999,현대,"5,500"
장광호,1999,현대,"5,200"
조웅천,1999,현대,"5,200"
박진만,1999,현대,"5,000"
박종호,1999,현대,"4,900"
김홍집,1999,현대,"4,800"
최원호,1999,현대,"4,500"
염경엽,1999,현대,"4,300"
김수경,1999,현대,"4,000"
권준헌,1999,현대,"4,000"
장정석,1999,현대,"3,800"
임선동,1999,현대,"3,600"
이재주,1999,현대,"3,200"
전준호,1999,현대,"3,200"
손차훈,1999,현대,"3,100"
장용대,1999,현대,"3,000"
김익재,1999,현대,"3,000"
최영필,1999,현대,"2,500"
설종진,1999,현대,"2,300"
최만호,1999,현대,"2,200"
김억만,1999,현대,"2,100"
채종국,1999,현대,"2,000"
이용주,1999,현대,"2,000"
노승욱,1999,현대,"2,000"
홍민구,1999,현대,"2,000"
문창환,1999,현대,"2,000"
안희봉,1999,현대,"2,000"
고호봉,1999,현대,"2,000"
이학균,1999,현대,"2,000"
김민범,1999,현대,"1,800"
김일경,1999,현대,"1,800"
김영준,1999,현대,"1,800"
김동현,1999,현대,"1,800"
이정훈,1999,현대,"1,800"
김성준,1999,현대,"1,700"
정수성,1999,현대,"1,700"
조창훈,1999,현대,"1,500"
김필중,1999,현대,"1,500"
황윤성,1999,현대,"1,500"
최태원,1999,쌍방울,"8,900"
김원형,1999,쌍방울,"8,500"
조원우,1999,쌍방울,"8,000"
김기덕,1999,쌍방울,"7,500"
성영재,1999,쌍방울,"6,800"
김호,1999,쌍방울,"5,600"
오봉옥,1999,쌍방울,"5,400"
김성래,1999,쌍방울,"5,300"
동봉철,1999,쌍방울,"4,800"
양용모,1999,쌍방울,"4,500"
이동수,1999,쌍방울,"4,500"
가내영,1999,쌍방울,"4,300"
김광림,1999,쌍방울,"4,250"
이민호,1999,쌍방울,"3,300"
박정현,1999,쌍방울,"3,250"
오상민,1999,쌍방울,"3,200"
윤형배,1999,쌍방울,"3,200"
박계원,1999,쌍방울,"3,000"
박진석,1999,쌍방울,"3,000"
이근엽,1999,쌍방울,"2,900"
장재중,1999,쌍방울,"2,600"
유현승,1999,쌍방울,"2,500"
박상근,1999,쌍방울,"2,500"
이연수,1999,쌍방울,"2,300"
윤재국,1999,쌍방울,"2,200"
고형욱,1999,쌍방울,"2,200"
이계성,1999,쌍방울,"2,200"
박주언,1999,쌍방울,"2,000"
김유진,1999,쌍방울,"2,000"
김갑중,1999,쌍방울,"2,000"
박경호,1999,쌍방울,"1,800"
오충원,1999,쌍방울,"1,500"
강민규,1999,쌍방울,"1,500"
정원배,1999,쌍방울,"1,500"
박창현,1999,쌍방울,"1,500"
고승환,1999,쌍방울,"1,500"
김경진,1999,쌍방울,"1,300"
강희석,1999,쌍방울,"1,300"
곽재성,1999,쌍방울,"1,200"
홍현우,2000,해태,"14,000"
손혁,2000,해태,"10,000"
박충식,2000,해태,"8,000"
이호성,2000,해태,"7,500"
장성호,2000,해태,"7,400"
오봉옥,2000,해태,"6,500"
최해식,2000,해태,"6,400"
곽채진,2000,해태,"5,800"
최상덕,2000,해태,"5,500"
이대진,2000,해태,"5,500"
김창희,2000,해태,"4,800"
곽현희,2000,해태,"4,700"
이호준,2000,해태,"4,600"
박계원,2000,해태,"4,300"
유동훈,2000,해태,"4,000"
정성훈,2000,해태,"4,000"
오철민,2000,해태,"3,900"
이병석,2000,해태,"3,800"
강태원,2000,해태,"3,600"
박진철,2000,해태,"3,400"
김종국,2000,해태,"3,300"
김태룡,2000,해태,"3,300"
이원식,2000,해태,"3,000"
장일현,2000,해태,"2,500"
김지영,2000,해태,"2,400"
권오성,2000,해태,"2,400"
소소경,2000,해태,"2,300"
엄병열,2000,해태,"2,000"
황성기,2000,해태,"1,800"
이우석,2000,해태,"1,800"
김경진,2000,해태,"1,800"
황두성,2000,해태,"1,800"
류찬,2000,해태,"1,700"
김기환,2000,해태,"1,500"
류기중,2000,해태,"1,400"
노후용,2000,해태,"1,200"
이승엽,2000,삼성,"30,000"
임창용,2000,삼성,"20,000"
김기태,2000,삼성,"15,000"
김동수,2000,삼성,"15,000"
이강철,2000,삼성,"13,000"
김상진,2000,삼성,"12,000"
김한수,2000,삼성,"11,000"
김태한,2000,삼성,"9,800"
김현욱,2000,삼성,"9,500"
김태균,2000,삼성,"8,500"
정경배,2000,삼성,"8,500"
신동주,2000,삼성,"8,000"
노장진,2000,삼성,"7,000"
전병호,2000,삼성,"5,500"
김종훈,2000,삼성,"5,400"
진갑용,2000,삼성,"5,000"
김진웅,2000,삼성,"5,000"
박동희,2000,삼성,"5,000"
최재호,2000,삼성,"4,500"
김영진,2000,삼성,"4,300"
최창양,2000,삼성,"4,000"
김재걸,2000,삼성,"3,600"
강동우,2000,삼성,"3,500"
이준호,2000,삼성,"3,000"
정현욱,2000,삼성,"3,000"
이동은,2000,삼성,"2,500"
정성훈,2000,삼성,"2,500"
김지훈,2000,삼성,"2,300"
김수관,2000,삼성,"2,200"
이계성,2000,삼성,"2,100"
김승관,2000,삼성,"2,100"
라형진,2000,삼성,"2,000"
장성국,2000,삼성,"2,000"
하춘동,2000,삼성,"2,000"
정성열,2000,삼성,"1,900"
김인철,2000,삼성,"1,800"
장영균,2000,삼성,"1,800"
감병훈,2000,삼성,"1,800"
권오준,2000,삼성,"1,800"
조문식,2000,삼성,"1,800"
권영철,2000,삼성,"1,600"
임학수,2000,삼성,"1,500"
신성필,2000,삼성,"1,500"
변대수,2000,삼성,"1,500"
김민우,2000,삼성,"1,500"
이성훈,2000,삼성,"1,400"
진필중,2000,두산,"13,000"
정수근,2000,두산,"10,500"
심정수,2000,두산,"10,000"
김민호,2000,두산,"9,000"
최훈재,2000,두산,"7,400"
김실,2000,두산,"6,700"
이광우,2000,두산,"6,500"
이경필,2000,두산,"6,500"
장원진,2000,두산,"6,400"
안경현,2000,두산,"6,300"
김동주,2000,두산,"6,200"
박명환,2000,두산,"5,600"
조계현,2000,두산,"5,400"
김태형,2000,두산,"5,100"
차명주,2000,두산,"4,500"
김종석,2000,두산,"4,200"
최용호,2000,두산,"4,100"
이혜천,2000,두산,"4,000"
홍성흔,2000,두산,"4,000"
이상훈,2000,두산,"3,800"
홍원기,2000,두산,"3,600"
이도형,2000,두산,"3,600"
이종민,2000,두산,"3,400"
이용호,2000,두산,"3,400"
전형도,2000,두산,"3,100"
장성진,2000,두산,"3,000"
한태균,2000,두산,"2,800"
김유봉,2000,두산,"2,600"
전상열,2000,두산,"2,500"
문희성,2000,두산,"2,500"
구자운,2000,두산,"2,300"
김영수,2000,두산,"2,000"
강혁,2000,두산,"2,000"
한명윤,2000,두산,"1,900"
이경수,2000,두산,"1,900"
강규철,2000,두산,"1,900"
김성환,2000,두산,"1,800"
이승준,2000,두산,"1,800"
송원국,2000,두산,"1,800"
박종윤,2000,두산,"1,800"
윤상무,2000,두산,"1,800"
김윤일,2000,두산,"1,700"
김경진,2000,두산,"1,500"
유병목,2000,두산,"1,500"
이용훈,2000,두산,"1,500"
함석원,2000,두산,"1,500"
오세학,2000,두산,"1,500"
김성균,2000,두산,"1,500"
최태원,2000,SK,"10,000"
강병규,2000,SK,"10,000"
김원형,2000,SK,"9,000"
조원우,2000,SK,"8,000"
김기덕,2000,SK,"7,800"
성영재,2000,SK,"7,200"
심성보,2000,SK,"7,100"
이동수,2000,SK,"6,500"
김성래,2000,SK,"6,500"
김호,2000,SK,"6,200"
김태석,2000,SK,"5,600"
김종헌,2000,SK,"5,500"
박재용,2000,SK,"5,000"
장광호,2000,SK,"5,000"
김정수,2000,SK,"5,000"
가내영,2000,SK,"4,700"
박정현,2000,SK,"4,700"
권명철,2000,SK,"4,600"
양용모,2000,SK,"4,600"
류현승,2000,SK,"4,100"
장재중,2000,SK,"4,000"
오상민,2000,SK,"3,800"
이민호,2000,SK,"3,400"
김충민,2000,SK,"3,400"
윤재국,2000,SK,"3,300"
장용대,2000,SK,"3,200"
박진석,2000,SK,"3,100"
손차훈,2000,SK,"3,000"
최정환,2000,SK,"2,900"
박상근,2000,SK,"2,800"
추성건,2000,SK,"2,800"
이진영,2000,SK,"2,600"
송재익,2000,SK,"2,500"
강민규,2000,SK,"2,300"
정원배,2000,SK,"2,300"
박주언,2000,SK,"2,300"
강희석,2000,SK,"2,200"
김광현,2000,SK,"2,200"
김선섭,2000,SK,"2,200"
여준홍,2000,SK,"2,000"
손동일,2000,SK,"2,000"
길배진,2000,SK,"1,700"
김상호,2000,SK,"1,700"
정명수,2000,SK,"1,300"
양준혁,2000,LG,"20,000"
김용수,2000,LG,"15,000"
이병규,2000,LG,"12,000"
유지현,2000,LG,"12,000"
김재현,2000,LG,"12,000"
차명석,2000,LG,"9,000"
김상엽,2000,LG,"8,625"
이종열,2000,LG,"8,000"
최향남,2000,LG,"8,000"
김상호,2000,LG,"7,500"
최창호,2000,LG,"7,000"
김기범,2000,LG,"6,400"
서용빈,2000,LG,"6,300"
최익성,2000,LG,"6,000"
김선진,2000,LG,"5,300"
허문회,2000,LG,"5,000"
최원호,2000,LG,"5,000"
안상준,2000,LG,"4,800"
송구홍,2000,LG,"4,700"
김정민,2000,LG,"4,500"
전승남,2000,LG,"4,200"
유택현,2000,LG,"4,000"
최경환,2000,LG,"4,000"
조인성,2000,LG,"4,000"
안병원,2000,LG,"4,000"
정영규,2000,LG,"3,800"
김민기,2000,LG,"3,500"
박철홍,2000,LG,"3,200"
인현배,2000,LG,"3,000"
장문석,2000,LG,"3,000"
최동수,2000,LG,"2,800"
김혁섭,2000,LG,"2,700"
김상태,2000,LG,"2,700"
김동호,2000,LG,"2,700"
신영균,2000,LG,"2,600"
박연수,2000,LG,"2,500"
손지환,2000,LG,"2,500"
신윤호,2000,LG,"2,500"
정현택,2000,LG,"2,300"
이준용,2000,LG,"2,300"
김경태,2000,LG,"2,300"
안재만,2000,LG,"2,000"
이정길,2000,LG,"2,000"
김광삼,2000,LG,"2,000"
조현,2000,LG,"2,000"
조재영,2000,LG,"1,800"
이승호,2000,LG,"1,800"
방동민,2000,LG,"1,800"
신동건,2000,LG,"1,800"
이상훈,2000,LG,"1,700"
박정태,2000,롯데,"14,500"
마해영,2000,롯데,"14,500"
주형광,2000,롯데,"11,000"
김응국,2000,롯데,"11,000"
문동환,2000,롯데,"9,000"
김민재,2000,롯데,"8,000"
강상수,2000,롯데,"7,900"
공필성,2000,롯데,"7,500"
박현승,2000,롯데,"7,100"
김대익,2000,롯데,"6,700"
박석진,2000,롯데,"6,500"
염종석,2000,롯데,"5,600"
강성우,2000,롯데,"5,300"
임수혁,2000,롯데,"5,200"
조경환,2000,롯데,"5,000"
가득염,2000,롯데,"4,700"
최기문,2000,롯데,"4,500"
박보현,2000,롯데,"4,000"
박지철,2000,롯데,"3,800"
박종일,2000,롯데,"3,500"
손인호,2000,롯데,"3,400"
정원욱,2000,롯데,"3,300"
유필선,2000,롯데,"3,000"
임재철,2000,롯데,"2,700"
이정훈,2000,롯데,"2,600"
김사율,2000,롯데,"2,200"
손민한,2000,롯데,"2,200"
엄정대,2000,롯데,"2,200"
조성환,2000,롯데,"2,200"
임봉춘,2000,롯데,"2,000"
정인석,2000,롯데,"2,000"
김진수,2000,롯데,"2,000"
박경진,2000,롯데,"2,000"
이동욱,2000,롯데,"2,000"
한규식,2000,롯데,"1,800"
서한규,2000,롯데,"1,800"
조유신,2000,롯데,"1,800"
김상현,2000,롯데,"1,700"
임경완,2000,롯데,"1,700"
정진식,2000,롯데,"1,600"
김정열,2000,롯데,"1,600"
이명수,2000,롯데,"1,500"
김정호,2000,롯데,"1,500"
구대성,2000,한화,"14,000"
송진우,2000,한화,"13,500"
장종훈,2000,한화,"12,000"
강석천,2000,한화,"9,500"
이상목,2000,한화,"8,000"
송지만,2000,한화,"8,000"
한용덕,2000,한화,"7,700"
송유석,2000,한화,"7,500"
이영우,2000,한화,"7,000"
김경원,2000,한화,"6,500"
백재호,2000,한화,"6,200"
이상군,2000,한화,"5,200"
조경택,2000,한화,"5,000"
신국환,2000,한화,"4,500"
임주택,2000,한화,"4,000"
김해님,2000,한화,"3,500"
임창식,2000,한화,"3,500"
신재웅,2000,한화,"3,200"
허준,2000,한화,"3,000"
홍우태,2000,한화,"3,000"
이상열,2000,한화,"3,000"
강인권,2000,한화,"2,500"
심재윤,2000,한화,"2,400"
심광호,2000,한화,"2,300"
박정진,2000,한화,"2,200"
박태순,2000,한화,"2,200"
황우구,2000,한화,"2,200"
김승권,2000,한화,"2,200"
조효상,2000,한화,"2,100"
윤근주,2000,한화,"2,100"
신경현,2000,한화,"2,100"
오창선,2000,한화,"2,000"
임광규,2000,한화,"1,900"
김재현,2000,한화,"1,700"
오주상,2000,한화,"1,700"
이성갑,2000,한화,"1,500"
김수연,2000,한화,"1,500"
오규택,2000,한화,"1,500"
김진삼,2000,한화,"1,400"
정민태,2000,현대,"31,000"
정명원,2000,현대,"14,000"
박재홍,2000,현대,"13,000"
박경완,2000,현대,"11,500"
전준호,2000,현대,"11,000"
이명수,2000,현대,"9,500"
김경기,2000,현대,"8,500"
이숭용,2000,현대,"8,200"
심재학,2000,현대,"8,000"
조규제,2000,현대,"8,000"
위재영,2000,현대,"7,500"
박종호,2000,현대,"7,500"
김인호,2000,현대,"6,200"
김수경,2000,현대,"6,000"
박진만,2000,현대,"5,500"
조웅천,2000,현대,"5,200"
김홍집,2000,현대,"4,600"
권준헌,2000,현대,"4,000"
염경엽,2000,현대,"3,800"
임선동,2000,현대,"3,300"
박장희,2000,현대,"3,300"
전준호,2000,현대,"3,200"
장정석,2000,현대,"3,200"
이재주,2000,현대,"3,000"
김민범,2000,현대,"3,000"
최영필,2000,현대,"2,800"
홍민구,2000,현대,"2,500"
최만호,2000,현대,"2,200"
설종진,2000,현대,"2,100"
강필선,2000,현대,"2,000"
박기범,2000,현대,"2,000"
김일경,2000,현대,"2,000"
이용주,2000,현대,"2,000"
이정훈,2000,현대,"2,000"
서성민,2000,현대,"2,000"
정수성,2000,현대,"1,900"
채종국,2000,현대,"1,800"
문창환,2000,현대,"1,800"
고호봉,2000,현대,"1,800"
송신영,2000,현대,"1,800"
노승욱,2000,현대,"1,800"
이학균,2000,현대,"1,800"
황윤성,2000,현대,"1,800"
안희봉,2000,현대,"1,800"
김필중,2000,현대,"1,600"
이종범,2001,해태/KIA,"35,000"
이대진,2001,해태/KIA,"16,000"
장성호,2001,해태/KIA,"10,000"
오봉옥,2001,해태/KIA,"9,200"
이호성,2001,해태/KIA,"8,500"
최상덕,2001,해태/KIA,"8,500"
성영재,2001,해태/KIA,"8,200"
손혁,2001,해태/KIA,"7,500"
신동주,2001,해태/KIA,"7,000"
최해식,2001,해태/KIA,"6,400"
최익성,2001,해태/KIA,"6,000"
박충식,2001,해태/KIA,"6,000"
곽현희,2001,해태/KIA,"5,700"
곽채진,2001,해태/KIA,"5,600"
김창희,2001,해태/KIA,"4,900"
이병석,2001,해태/KIA,"4,800"
정성훈,2001,해태/KIA,"4,700"
강태원,2001,해태/KIA,"4,400"
김종국,2001,해태/KIA,"3,900"
오철민,2001,해태/KIA,"3,700"
장일현,2001,해태/KIA,"3,500"
이원식,2001,해태/KIA,"3,500"
유동훈,2001,해태/KIA,"3,400"
정영규,2001,해태/KIA,"3,300"
김태룡,2001,해태/KIA,"3,200"
박진철,2001,해태/KIA,"3,100"
윤형진,2001,해태/KIA,"2,700"
양현석,2001,해태/KIA,"2,500"
홍세완,2001,해태/KIA,"2,400"
김상훈,2001,해태/KIA,"2,400"
소소경,2001,해태/KIA,"2,300"
최영완,2001,해태/KIA,"2,200"
김지영,2001,해태/KIA,"2,100"
안희봉,2001,해태/KIA,"2,000"
엄병열,2001,해태/KIA,"2,000"
황성기,2001,해태/KIA,"1,800"
김상현,2001,해태/KIA,"1,800"
박정현,2001,해태/KIA,"1,500"
노후용,2001,해태/KIA,"1,500"
박경진,2001,해태/KIA,"1,500"
김원일,2001,해태/KIA,"1,500"
이승엽,2001,삼성,"30,000"
김기태,2001,삼성,"20,000"
임창용,2001,삼성,"18,000"
김동수,2001,삼성,"17,000"
이강철,2001,삼성,"17,000"
김상진,2001,삼성,"15,000"
마해영,2001,삼성,"15,000"
김한수,2001,삼성,"10,000"
김현욱,2001,삼성,"9,500"
김태한,2001,삼성,"8,600"
김태균,2001,삼성,"8,000"
정경배,2001,삼성,"8,000"
김진웅,2001,삼성,"8,000"
진갑용,2001,삼성,"7,000"
노장진,2001,삼성,"7,000"
김종훈,2001,삼성,"6,000"
박동희,2001,삼성,"6,000"
전병호,2001,삼성,"5,500"
김재걸,2001,삼성,"3,600"
강동우,2001,삼성,"3,500"
최재호,2001,삼성,"3,500"
이용훈,2001,삼성,"3,500"
김영진,2001,삼성,"3,225"
최창양,2001,삼성,"3,000"
정성훈,2001,삼성,"2,600"
이준호,2001,삼성,"2,500"
김인철,2001,삼성,"2,500"
정현욱,2001,삼성,"2,400"
김수관,2001,삼성,"2,400"
남기헌,2001,삼성,"2,300"
박정환,2001,삼성,"2,300"
박영진,2001,삼성,"2,300"
배영수,2001,삼성,"2,200"
이동은,2001,삼성,"2,200"
김지훈,2001,삼성,"2,100"
라형진,2001,삼성,"2,100"
하춘동,2001,삼성,"2,000"
강영식,2001,삼성,"2,000"
